Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,HxG,AxG,League,Season
I1,03/01/2026,14:00,Sassuolo,Parma,1,1,D,1,1,D,,11,16,3,5,4,7,2,1,0,0,,,I1,2526
I1,03/01/2026,17:00,Juventus,Lecce,1,1,D,0,1,A,,25,6,5,1,10,1,0,3,0,0,,,I1,2526
I1,03/01/2026,19:45,Atalanta,Roma,1,0,H,1,0,H,,13,10,2,4,7,5,1,2,0,0,,,I1,2526
I1,04/01/2026,11:30,Lazio,Napoli,0,2,A,0,2,A,,5,14,0,3,2,6,5,1,2,1,,,I1,2526
I1,04/01/2026,14:00,Fiorentina,Cremonese,1,0,H,0,0,D,,22,6,8,2,7,3,1,2,0,0,,,I1,2526
I1,04/01/2026,17:00,Verona,Torino,0,3,A,0,1,A,,7,21,3,5,4,7,0,2,0,0,,,I1,2526
I1,04/01/2026,19:45,Inter,Bologna,3,1,H,1,0,H,,19,6,10,2,7,1,3,3,0,0,,,I1,2526
I1,06/01/2026,14:00,Pisa,Como,0,3,A,0,0,D,,10,15,4,7,1,5,2,2,0,0,,,I1,2526
I1,06/01/2026,17:00,Lecce,Roma,0,2,A,0,1,A,,6,10,1,3,2,2,3,1,0,0,,,I1,2526
I1,06/01/2026,19:45,Sassuolo,Juventus,0,3,A,0,1,A,,7,17,2,10,5,5,0,0,0,0,,,I1,2526
I1,07/01/2026,17:30,Bologna,Atalanta,0,2,A,0,1,A,,11,11,2,5,6,6,0,0,0,0,,,I1,2526
I1,07/01/2026,17:30,Napoli,Verona,2,2,D,0,2,A,,15,11,4,4,6,1,0,3,0,0,,,I1,2526
I1,07/01/2026,19:45,Lazio,Fiorentina,2,2,D,0,0,D,,17,8,9,5,8,2,3,5,0,0,,,I1,2526
I1,07/01/2026,19:45,Parma,Inter,0,2,A,0,1,A,,4,26,0,8,1,3,0,3,0,0,,,I1,2526
I1,07/01/2026,19:45,Torino,Udinese,1,2,A,0,0,D,,10,9,4,4,3,6,2,1,0,0,,,I1,2526
I1,08/01/2026,17:30,Cremonese,Cagliari,2,2,D,2,0,H,,12,21,5,5,2,4,2,2,0,0,,,I1,2526
I1,08/01/2026,19:45,Milan,Genoa,1,1,D,0,1,A,,32,7,8,2,12,1,4,1,0,0,,,I1,2526
