Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,HxG,AxG,League,Season
F1,22/02/2026,19:45,Strasbourg,Lyon,3,1,H,1,0,H,,13,4,7,2,4,2,1,2,0,0,,,F1,2526
F1,27/02/2026,19:45,Strasbourg,Lens,1,1,D,1,0,H,,8,25,5,5,2,8,2,2,0,0,,,F1,2526
F1,28/02/2026,16:00,Rennes,Toulouse,1,0,H,1,0,H,,10,9,2,2,6,1,1,3,0,0,,,F1,2526
F1,28/02/2026,18:00,Monaco,Angers,2,0,H,0,0,D,,10,6,4,2,5,2,0,3,0,0,,,F1,2526
F1,28/02/2026,20:05,Le Havre,Paris SG,0,1,A,0,1,A,,10,22,2,9,3,3,3,0,0,0,,,F1,2526
F1,01/03/2026,14:00,Paris FC,Nice,1,0,H,1,0,H,,16,11,6,3,8,6,6,3,1,0,,,F1,2526
F1,01/03/2026,16:15,Lille,Nantes,1,0,H,0,0,D,,9,3,3,1,4,1,3,1,0,0,,,F1,2526
F1,01/03/2026,16:15,Lorient,Auxerre,2,2,D,2,2,D,,15,10,5,3,3,7,1,3,0,0,,,F1,2526
F1,01/03/2026,16:15,Metz,Brest,0,1,A,0,0,D,,24,6,6,1,12,4,2,1,0,1,,,F1,2526
F1,01/03/2026,19:45,Marseille,Lyon,3,2,H,0,1,A,,18,12,7,6,8,1,3,2,0,0,,,F1,2526
F1,06/03/2026,19:45,Paris SG,Monaco,1,3,A,0,1,A,,20,11,6,6,7,3,1,3,0,0,,,F1,2526
F1,07/03/2026,16:00,Nantes,Angers,0,1,A,0,0,D,,13,11,3,4,3,4,1,1,0,0,,,F1,2526
F1,07/03/2026,18:00,Auxerre,Strasbourg,0,0,D,0,0,D,,10,13,4,5,5,4,1,2,0,0,,,F1,2526
F1,07/03/2026,20:05,Toulouse,Marseille,0,1,A,0,1,A,,12,10,2,3,4,2,2,3,0,0,,,F1,2526
F1,08/03/2026,14:00,Lens,Metz,3,0,H,1,0,H,,24,5,7,0,6,4,0,3,0,0,,,F1,2526
F1,08/03/2026,16:15,Brest,Le Havre,2,0,H,1,0,H,,11,14,2,0,1,3,3,1,0,0,,,F1,2526
F1,08/03/2026,16:15,Lille,Lorient,1,1,D,0,0,D,,12,9,2,5,5,1,4,1,0,0,,,F1,2526
F1,08/03/2026,16:15,Nice,Rennes,0,4,A,0,2,A,,14,12,2,6,7,1,2,1,0,0,,,F1,2526
F1,08/03/2026,19:45,Lyon,Paris FC,1,1,D,0,0,D,,14,14,4,4,8,2,2,0,0,0,,,F1,2526
F1,13/03/2026,19:45,Marseille,Auxerre,1,0,H,0,0,D,,16,8,3,3,9,2,4,2,0,0,,,F1,2526
F1,14/03/2026,16:00,Lorient,Lens,2,1,H,1,0,H,,6,20,3,6,1,10,2,3,0,0,,,F1,2526
F1,14/03/2026,18:00,Angers,Nice,0,2,A,0,0,D,,11,12,1,8,7,6,1,3,0,0,,,F1,2526
F1,14/03/2026,20:05,Monaco,Brest,2,0,H,1,0,H,,10,13,4,1,3,8,2,1,0,0,,,F1,2526
F1,15/03/2026,14:00,Strasbourg,Paris FC,0,0,D,0,0,D,,12,11,3,2,12,4,1,0,0,0,,,F1,2526
F1,15/03/2026,16:15,Le Havre,Lyon,0,0,D,0,0,D,,12,13,4,4,2,2,1,3,1,0,,,F1,2526
F1,15/03/2026,16:15,Metz,Toulouse,3,4,A,2,3,A,,17,19,8,6,4,4,0,3,0,0,,,F1,2526
F1,15/03/2026,19:45,Rennes,Lille,1,2,A,0,1,A,,12,8,4,3,5,2,2,5,0,0,,,F1,2526
F1,20/03/2026,19:45,Lens,Angers,5,1,H,3,0,H,,26,16,9,5,7,3,0,0,0,0,,,F1,2526
F1,21/03/2026,16:00,Toulouse,Lorient,1,0,H,0,0,D,,12,7,4,2,1,4,2,3,0,0,,,F1,2526
F1,21/03/2026,18:00,Auxerre,Brest,3,0,H,1,0,H,,11,9,7,2,6,3,0,4,1,0,,,F1,2526
F1,21/03/2026,20:05,Nice,Paris SG,0,4,A,0,1,A,,6,17,1,10,2,5,0,1,1,0,,,F1,2526
F1,22/03/2026,14:00,Lyon,Monaco,1,2,A,1,0,H,,15,21,4,7,2,6,1,3,1,0,,,F1,2526
F1,22/03/2026,16:15,Marseille,Lille,1,2,A,1,0,H,,14,11,3,4,6,4,1,3,0,0,,,F1,2526
F1,22/03/2026,16:15,Paris FC,Le Havre,3,2,H,2,0,H,,15,20,4,6,9,5,0,1,1,0,,,F1,2526
F1,22/03/2026,16:15,Rennes,Metz,0,0,D,0,0,D,,25,7,8,2,8,2,1,3,0,0,,,F1,2526
F1,22/03/2026,19:45,Nantes,Strasbourg,2,3,A,1,1,D,,14,13,9,9,3,6,3,3,0,0,,,F1,2526
F1,03/04/2026,19:45,Paris SG,Toulouse,3,1,H,2,1,H,,17,5,7,1,5,2,0,1,0,0,,,F1,2526
F1,04/04/2026,16:00,Strasbourg,Nice,3,1,H,3,0,H,,16,8,6,3,4,10,0,2,0,0,,,F1,2526
F1,04/04/2026,18:00,Brest,Rennes,3,4,A,1,2,A,,10,15,4,7,3,7,2,4,0,0,,,F1,2526
F1,04/04/2026,20:05,Lille,Lens,3,0,H,1,0,H,,13,5,7,1,3,3,3,2,0,0,,,F1,2526
F1,05/04/2026,14:00,Angers,Lyon,0,0,D,0,0,D,,7,11,1,2,3,7,3,0,0,0,,,F1,2526
F1,05/04/2026,16:15,Le Havre,Auxerre,1,1,D,1,1,D,,10,12,3,2,5,5,2,2,0,0,,,F1,2526
F1,05/04/2026,16:15,Lorient,Paris FC,1,1,D,0,0,D,,10,7,3,5,5,6,1,2,0,0,,,F1,2526
F1,05/04/2026,16:15,Metz,Nantes,0,0,D,0,0,D,,19,6,5,2,6,3,2,1,0,1,,,F1,2526
F1,05/04/2026,19:45,Monaco,Marseille,2,1,H,0,0,D,,7,19,3,9,0,8,2,2,0,0,,,F1,2526
F1,10/04/2026,18:00,Paris FC,Monaco,4,1,H,3,1,H,,12,19,6,5,1,11,1,0,0,0,,,F1,2526
F1,10/04/2026,20:05,Marseille,Metz,3,1,H,1,0,H,,18,6,9,2,7,4,1,2,0,0,,,F1,2526
F1,11/04/2026,18:00,Auxerre,Nantes,0,0,D,0,0,D,,5,13,0,4,3,2,0,4,0,0,,,F1,2526
F1,11/04/2026,20:05,Rennes,Angers,2,1,H,2,0,H,,15,6,7,4,11,3,0,2,0,0,,,F1,2526
F1,12/04/2026,16:15,Nice,Le Havre,1,1,D,0,1,A,,15,11,5,6,5,2,1,1,0,0,,,F1,2526
F1,12/04/2026,16:15,Toulouse,Lille,0,4,A,0,1,A,,9,15,1,9,4,2,2,0,1,0,,,F1,2526
F1,12/04/2026,19:45,Lyon,Lorient,2,0,H,0,0,D,,11,12,5,6,4,6,4,1,0,0,,,F1,2526
F1,17/04/2026,19:45,Lens,Toulouse,3,2,H,0,2,A,,41,5,13,2,14,1,1,1,0,1,,,F1,2526
F1,18/04/2026,16:00,Lorient,Marseille,2,0,H,1,0,H,,11,16,4,2,1,7,0,3,0,0,,,F1,2526
F1,18/04/2026,18:00,Angers,Le Havre,1,1,D,1,1,D,,11,16,5,8,4,3,1,3,0,1,,,F1,2526
F1,18/04/2026,20:05,Lille,Nice,0,0,D,0,0,D,,9,5,2,1,5,3,3,1,0,0,,,F1,2526
F1,19/04/2026,14:00,Monaco,Auxerre,2,2,D,0,2,A,,15,12,6,7,11,3,2,3,0,0,,,F1,2526
F1,19/04/2026,16:15,Metz,Paris FC,1,3,A,1,1,D,,13,15,6,7,6,5,2,2,0,0,,,F1,2526
F1,19/04/2026,16:15,Nantes,Brest,1,1,D,1,0,H,,17,4,4,2,11,0,2,2,1,0,,,F1,2526
F1,19/04/2026,16:15,Strasbourg,Rennes,0,3,A,0,1,A,,9,26,1,9,2,9,0,1,0,0,,,F1,2526
F1,19/04/2026,19:45,Paris SG,Lyon,1,2,A,0,2,A,,23,6,6,5,13,5,5,1,0,0,,,F1,2526
F1,22/04/2026,18:00,Paris SG,Nantes,3,0,H,2,0,H,,14,11,6,4,7,6,2,1,0,0,,,F1,2526
F1,24/04/2026,19:45,Brest,Lens,3,3,D,3,0,H,,6,25,3,7,0,6,3,3,0,0,,,F1,2526
F1,25/04/2026,14:00,Lyon,Auxerre,3,2,H,1,1,D,,12,9,6,2,6,3,1,2,0,0,,,F1,2526
F1,25/04/2026,18:00,Angers,Paris SG,0,3,A,0,2,A,,6,17,1,10,5,4,0,2,0,1,,,F1,2526
F1,25/04/2026,20:05,Toulouse,Monaco,2,2,D,0,2,A,,18,8,5,5,4,2,3,2,0,0,,,F1,2526
F1,26/04/2026,14:00,Lorient,Strasbourg,2,3,A,1,0,H,,14,11,6,5,9,7,1,2,0,0,,,F1,2526
F1,26/04/2026,16:15,Le Havre,Metz,4,4,D,2,2,D,,14,12,5,5,6,4,3,1,0,0,,,F1,2526
F1,26/04/2026,16:15,Paris FC,Lille,0,1,A,0,1,A,,7,10,2,4,7,3,6,3,1,0,,,F1,2526
F1,26/04/2026,16:15,Rennes,Nantes,2,1,H,1,1,D,,14,24,5,8,6,8,3,2,0,0,,,F1,2526
F1,26/04/2026,19:45,Marseille,Nice,1,1,D,0,0,D,,24,5,6,2,7,1,4,1,0,0,,,F1,2526
F1,02/05/2026,14:00,Nantes,Marseille,3,0,H,0,0,D,,17,16,6,8,7,8,1,3,0,0,,,F1,2526
F1,02/05/2026,16:00,Paris SG,Lorient,2,2,D,1,1,D,,24,5,6,3,12,2,1,1,0,0,,,F1,2526
F1,02/05/2026,18:00,Metz,Monaco,1,2,A,0,0,D,,13,15,1,3,5,9,0,2,0,0,,,F1,2526
F1,02/05/2026,20:05,Nice,Lens,1,1,D,0,0,D,,9,16,2,4,7,8,2,3,0,1,,,F1,2526
F1,03/05/2026,14:00,Lille,Le Havre,1,1,D,1,1,D,,22,2,10,2,14,5,2,3,0,0,,,F1,2526
F1,03/05/2026,16:15,Auxerre,Angers,3,1,H,1,0,H,,19,9,10,3,4,6,2,4,0,1,,,F1,2526
F1,03/05/2026,16:15,Paris FC,Brest,4,0,H,2,0,H,,17,10,8,1,7,3,2,1,0,0,,,F1,2526
F1,03/05/2026,16:15,Strasbourg,Toulouse,1,2,A,1,1,D,,9,16,4,6,8,3,1,3,0,0,,,F1,2526
F1,03/05/2026,19:45,Lyon,Rennes,4,2,H,2,1,H,,16,8,9,5,7,5,0,3,0,0,,,F1,2526
F1,08/05/2026,19:45,Lens,Nantes,1,0,H,0,0,D,,14,15,5,3,8,3,2,1,0,0,,,F1,2526
F1,10/05/2026,20:00,Angers,Strasbourg,1,1,D,0,1,A,,11,15,4,6,0,2,2,2,0,0,,,F1,2526
F1,10/05/2026,20:00,Auxerre,Nice,2,1,H,1,1,D,,12,10,4,6,10,1,1,0,0,0,,,F1,2526
F1,10/05/2026,20:00,Le Havre,Marseille,0,1,A,0,0,D,,10,8,2,3,3,0,4,2,0,0,,,F1,2526
F1,10/05/2026,20:00,Metz,Lorient,0,4,A,0,1,A,,8,14,2,7,7,4,2,2,0,0,,,F1,2526
F1,10/05/2026,20:00,Monaco,Lille,0,1,A,0,0,D,,7,7,3,2,5,2,1,3,0,0,,,F1,2526
F1,10/05/2026,20:00,Paris SG,Brest,1,0,H,0,0,D,,23,3,6,2,13,2,0,0,0,0,,,F1,2526
F1,10/05/2026,20:00,Rennes,Paris FC,2,1,H,0,0,D,,14,11,5,1,8,2,0,2,0,0,,,F1,2526
F1,10/05/2026,20:00,Toulouse,Lyon,2,1,H,1,0,H,,14,18,6,3,7,8,6,2,1,0,,,F1,2526
F1,13/05/2026,18:00,Brest,Strasbourg,1,2,A,1,2,A,,21,10,6,5,5,4,0,1,0,0,,,F1,2526
F1,13/05/2026,20:00,Lens,Paris SG,0,2,A,0,1,A,,25,10,10,3,6,3,0,1,0,0,,,F1,2526
F1,17/05/2026,20:00,Brest,Angers,1,1,D,0,0,D,,18,8,5,2,6,3,1,1,0,0,,,F1,2526
F1,17/05/2026,20:00,Lille,Auxerre,0,2,A,0,1,A,,12,7,3,4,4,2,3,2,0,0,,,F1,2526
F1,17/05/2026,20:00,Lorient,Le Havre,0,2,A,0,1,A,,12,7,2,4,5,1,2,1,0,0,,,F1,2526
F1,17/05/2026,20:00,Lyon,Lens,0,4,A,0,3,A,,16,14,4,4,20,8,1,4,0,0,,,F1,2526
F1,17/05/2026,20:00,Marseille,Rennes,3,1,H,2,0,H,,27,27,11,6,4,11,3,1,0,0,,,F1,2526
F1,17/05/2026,20:00,Nantes,Toulouse,0,0,D,0,0,D,,2,2,1,1,2,2,0,0,0,0,,,F1,2526
F1,17/05/2026,20:00,Nice,Metz,0,0,D,0,0,D,,22,16,4,4,10,4,2,1,0,0,,,F1,2526
F1,17/05/2026,20:00,Paris FC,Paris SG,2,1,H,0,0,D,,17,9,9,2,3,3,2,1,0,0,,,F1,2526
F1,17/05/2026,20:00,Strasbourg,Monaco,5,4,H,1,3,A,,15,21,7,8,4,6,1,2,0,0,,,F1,2526
F1,21/08/2026,19:45,Marseille,Strasbourg,4,0,H,0,0,D,,14,5,8,2,3,4,1,2,0,1,1.86,0.19,F1,2627
F1,22/08/2026,16:15,Lens,Auxerre,5,2,H,1,0,H,,12,10,9,4,4,7,1,1,0,1,4.42,1.85,F1,2627
F1,22/08/2026,19:45,Le Mans,Brest,2,2,D,1,1,D,,8,26,5,7,1,10,1,1,0,0,0.67,2.73,F1,2627
F1,22/08/2026,19:45,Nice,Lorient,0,0,D,0,0,D,,14,10,1,2,9,3,1,0,0,0,1.05,1.27,F1,2627
F1,22/08/2026,19:45,Toulouse,Lyon,0,2,A,0,0,D,,17,11,2,3,6,5,1,2,0,0,2.76,0.7,F1,2627
F1,22/08/2026,19:45,Troyes,Paris FC,0,0,D,0,0,D,,9,10,2,1,6,2,2,1,0,0,0.41,1.8,F1,2627
F1,23/08/2026,14:00,Angers,Lille,0,2,A,0,2,A,,20,11,2,8,8,3,2,2,0,0,1.99,1.24,F1,2627
F1,23/08/2026,16:15,Le Havre,Monaco,0,1,A,0,1,A,,15,15,4,7,7,4,3,2,0,0,0.6,1.39,F1,2627
F1,23/08/2026,19:45,Rennes,Paris SG,2,2,D,2,0,H,,9,19,3,5,0,10,2,2,0,0,0.87,2.17,F1,2627
F1,28/08/2026,19:45,Lille,Paris SG,2,2,D,1,0,H,,9,18,4,4,0,5,2,1,0,0,1.27,1.44,F1,2627
F1,29/08/2026,16:15,Strasbourg,Lens,2,1,H,0,1,A,,16,17,7,7,3,6,2,2,0,0,1.66,2.88,F1,2627
F1,29/08/2026,19:45,Auxerre,Angers,1,3,A,1,1,D,,20,15,7,6,7,10,3,2,0,0,1.29,1.74,F1,2627
F1,29/08/2026,19:45,Brest,Toulouse,2,2,D,1,1,D,,26,6,7,2,7,2,2,3,0,0,2.73,1.12,F1,2627
F1,29/08/2026,19:45,Lorient,Troyes,1,2,A,0,2,A,,15,11,6,2,2,5,0,0,0,0,1.07,1.57,F1,2627
F1,29/08/2026,19:45,Lyon,Le Havre,1,1,D,0,0,D,,16,12,5,4,5,5,0,2,0,0,1.68,0.67,F1,2627
F1,30/08/2026,14:00,Paris FC,Nice,3,0,H,1,0,H,,15,15,4,4,2,4,0,1,0,0,2.88,0.65,F1,2627
F1,30/08/2026,16:15,Rennes,Le Mans,3,2,H,2,1,H,,22,12,8,5,8,6,3,2,0,1,2.68,2.98,F1,2627
F1,30/08/2026,19:45,Monaco,Marseille,2,0,H,1,0,H,,11,13,5,2,5,7,4,0,0,0,1.49,1.22,F1,2627
F1,03/09/2026,19:45,Toulouse,Lille,0,1,A,0,0,D,,24,10,10,6,6,2,1,0,0,0,3.41,1.07,F1,2627
F1,04/09/2026,18:00,Lyon,Auxerre,3,1,H,2,1,H,,21,8,7,3,9,5,2,2,0,0,2.85,0.71,F1,2627
F1,04/09/2026,20:05,Paris SG,Monaco,1,2,A,1,0,H,,23,4,10,2,6,0,1,1,0,0,2.32,0.5,F1,2627
F1,05/09/2026,16:15,Lens,Lorient,0,1,A,0,0,D,,17,8,6,3,8,0,4,1,1,0,1.24,1.6,F1,2627
F1,05/09/2026,19:45,Le Havre,Brest,1,2,A,0,1,A,,18,19,4,9,5,5,1,1,1,0,2.01,2.37,F1,2627
F1,05/09/2026,19:45,Nice,Le Mans,1,1,D,1,1,D,,8,8,2,3,5,2,2,2,0,0,1.13,1.28,F1,2627
F1,06/09/2026,14:00,Troyes,Strasbourg,2,6,A,1,2,A,,27,19,6,12,11,0,1,1,0,0,2.94,2.95,F1,2627
F1,06/09/2026,16:15,Angers,Rennes,1,2,A,1,2,A,,19,17,3,5,12,6,1,1,0,0,1.65,1.54,F1,2627
F1,06/09/2026,19:45,Marseille,Paris FC,2,3,A,1,2,A,,14,18,5,7,5,4,0,2,0,0,1.42,3.29,F1,2627
F1,11/09/2026,19:45,Rennes,Marseille,1,0,H,0,0,D,,20,13,7,5,3,5,1,4,0,0,1.89,1.34,F1,2627
F1,12/09/2026,16:15,Strasbourg,Monaco,1,1,D,0,0,D,,13,12,2,3,2,7,1,1,0,0,1.01,1.05,F1,2627
F1,12/09/2026,19:45,Auxerre,Nice,1,0,H,0,0,D,,11,12,7,4,3,8,1,1,0,0,1.74,1.08,F1,2627
F1,12/09/2026,19:45,Le Havre,Angers,0,0,D,0,0,D,,15,9,6,1,4,6,1,1,0,0,1.31,0.6,F1,2627
F1,12/09/2026,19:45,Lorient,Toulouse,2,2,D,2,0,H,,10,13,3,4,4,3,1,0,0,0,0.94,1.63,F1,2627
F1,12/09/2026,19:45,Paris FC,Lyon,0,0,D,0,0,D,,6,5,4,1,4,3,2,1,0,0,0.3,0.5,F1,2627
F1,13/09/2026,14:00,Lille,Troyes,2,0,H,1,0,H,,13,8,6,1,2,5,1,0,0,0,1.56,0.44,F1,2627
F1,13/09/2026,16:15,Le Mans,Lens,2,2,D,2,1,H,,13,16,5,6,3,9,2,3,0,0,2.58,1.62,F1,2627
F1,13/09/2026,19:45,Brest,Paris SG,0,1,A,0,1,A,,16,15,4,7,3,2,1,2,0,0,1.25,1.16,F1,2627
