Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,League,Season
E2,29/11/2025,15:00,Doncaster,Peterboro,2,1,H,2,0,H,O Yates,11,10,4,5,3,4,5,2,0,0,E2,2526
E2,29/11/2025,15:00,Huddersfield,AFC Wimbledon,3,3,D,0,1,A,S Oldham,25,7,10,4,11,2,2,2,0,0,E2,2526
E2,29/11/2025,15:00,Lincoln,Port Vale,1,0,H,1,0,H,P Wright,8,5,3,1,3,5,3,2,0,0,E2,2526
E2,29/11/2025,15:00,Luton,Bolton,1,1,D,0,1,A,R Ricardo,19,8,4,1,13,2,1,1,0,1,E2,2526
E2,29/11/2025,15:00,Plymouth,Northampton,0,3,A,0,0,D,S Parkinson,14,12,1,5,4,8,1,5,1,0,E2,2526
E2,29/11/2025,15:00,Rotherham,Wycombe,1,1,D,0,1,A,S Stockbridge,14,10,6,4,6,5,3,2,0,0,E2,2526
E2,29/11/2025,15:00,Wigan,Stevenage,0,0,D,0,0,D,R Joyce,11,6,3,4,3,7,0,1,0,0,E2,2526
E2,02/12/2025,19:45,Wigan,Burton,1,0,H,1,0,H,M Woods,9,10,3,2,7,7,1,1,0,0,E2,2526
E2,06/12/2025,12:30,Cardiff,Huddersfield,3,2,H,1,0,H,E Bell,15,13,8,3,4,9,2,1,0,0,E2,2526
E2,06/12/2025,12:30,Plymouth,Bradford,0,1,A,0,0,D,T Parsons,14,9,2,3,5,2,1,3,0,0,E2,2526
E2,09/12/2025,19:45,Doncaster,Stockport,0,2,A,0,0,D,M Woods,8,12,0,5,5,9,4,2,0,0,E2,2526
E2,09/12/2025,19:45,Exeter,AFC Wimbledon,1,0,H,0,0,D,W Finnie,9,9,3,2,6,4,2,0,0,0,E2,2526
E2,09/12/2025,19:45,Leyton Orient,Luton,1,1,D,0,0,D,D Drysdale,7,7,2,1,2,2,1,2,0,0,E2,2526
E2,09/12/2025,19:45,Lincoln,Barnsley,3,1,H,1,0,H,D Baines,15,15,8,4,7,8,0,1,0,0,E2,2526
E2,09/12/2025,19:45,Mansfield,Bolton,0,1,A,0,1,A,T Parsons,6,20,1,5,3,5,0,1,1,0,E2,2526
E2,09/12/2025,19:45,Northampton,Huddersfield,1,1,D,1,1,D,J Durkin,3,12,2,5,5,1,0,0,0,0,E2,2526
E2,09/12/2025,19:45,Wycombe,Plymouth,0,1,A,0,0,D,P Wright,16,5,3,4,6,2,0,6,0,0,E2,2526
E2,09/12/2025,20:00,Reading,Peterboro,1,2,A,0,1,A,C Hicks,16,8,4,4,5,3,1,3,0,0,E2,2526
E2,09/12/2025,20:00,Stevenage,Cardiff,0,1,A,0,0,D,J Oldham,2,11,0,2,4,6,4,1,0,0,E2,2526
E2,10/12/2025,19:45,Rotherham,Blackpool,0,3,A,0,2,A,N Hair,17,11,4,8,10,3,1,3,0,0,E2,2526
E2,13/12/2025,12:30,AFC Wimbledon,Mansfield,0,0,D,0,0,D,E Bell,7,5,1,1,7,2,2,3,0,0,E2,2526
E2,13/12/2025,12:30,Huddersfield,Wigan,1,1,D,1,0,H,D Drysdale,11,10,6,3,6,3,2,2,0,0,E2,2526
E2,13/12/2025,15:00,Barnsley,Leyton Orient,3,2,H,1,2,A,S Mather,14,11,5,2,8,3,1,3,0,0,E2,2526
E2,13/12/2025,15:00,Blackpool,Lincoln,2,2,D,1,2,A,S Stockbridge,17,9,4,2,8,6,1,2,0,0,E2,2526
E2,13/12/2025,15:00,Bolton,Exeter,2,1,H,0,1,A,B Speedie,24,3,7,2,6,2,0,4,0,0,E2,2526
E2,13/12/2025,15:00,Bradford,Reading,2,0,H,0,0,D,P Howard,10,8,4,2,3,2,1,3,0,0,E2,2526
E2,13/12/2025,15:00,Burton,Wycombe,0,0,D,0,0,D,N Hair,13,11,5,1,6,6,0,1,0,0,E2,2526
E2,13/12/2025,15:00,Cardiff,Doncaster,4,3,H,2,2,D,A Chilowicz,18,13,9,6,4,2,2,2,0,0,E2,2526
E2,13/12/2025,15:00,Luton,Port Vale,2,2,D,1,1,D,L Swabey,12,10,4,3,8,4,1,2,0,0,E2,2526
E2,13/12/2025,15:00,Peterboro,Northampton,2,1,H,1,0,H,J Busby,31,9,10,3,4,8,3,0,0,1,E2,2526
E2,13/12/2025,15:00,Plymouth,Rotherham,1,0,H,1,0,H,D Rock,7,15,2,2,1,12,3,2,0,0,E2,2526
E2,13/12/2025,15:00,Stockport,Stevenage,1,3,A,0,1,A,W Finnie,14,7,4,4,5,3,1,2,0,0,E2,2526
E2,18/12/2025,20:00,Reading,Luton,3,2,H,1,0,H,E Duckworth,6,11,4,4,0,5,2,1,0,0,E2,2526
E2,19/12/2025,19:45,Northampton,AFC Wimbledon,3,1,H,1,1,D,C Brook,12,15,3,6,4,1,2,2,0,0,E2,2526
E2,20/12/2025,12:30,Stevenage,Burton,2,2,D,0,1,A,S Oldham,14,12,4,4,5,2,1,1,0,0,E2,2526
E2,20/12/2025,12:30,Wigan,Blackpool,0,2,A,0,0,D,J Busby,22,8,3,3,6,1,2,4,0,0,E2,2526
E2,20/12/2025,15:00,Doncaster,Plymouth,1,5,A,1,3,A,T Reeves,12,14,4,7,15,4,2,2,0,0,E2,2526
E2,20/12/2025,15:00,Exeter,Barnsley,3,0,H,1,0,H,B Atkinson,16,9,7,1,6,3,1,2,0,0,E2,2526
E2,20/12/2025,15:00,Leyton Orient,Bradford,2,1,H,1,1,D,W Finnie,14,18,5,8,2,10,3,3,0,0,E2,2526
E2,20/12/2025,15:00,Lincoln,Cardiff,2,1,H,1,0,H,R Eley,18,11,7,4,4,3,3,1,0,0,E2,2526
E2,20/12/2025,15:00,Mansfield,Stockport,1,2,A,1,1,D,A Young,18,9,3,6,5,0,2,2,0,0,E2,2526
E2,20/12/2025,15:00,Port Vale,Peterboro,0,1,A,0,0,D,K Dowle,12,13,2,6,8,5,3,2,0,0,E2,2526
E2,20/12/2025,15:00,Rotherham,Huddersfield,1,3,A,0,3,A,M Russell,4,9,1,6,5,4,2,1,0,0,E2,2526
E2,20/12/2025,15:00,Wycombe,Bolton,2,1,H,2,1,H,C Hicks,9,15,3,1,5,7,2,0,0,0,E2,2526
E2,26/12/2025,15:00,AFC Wimbledon,Stevenage,0,0,D,0,0,D,D Rock,5,11,1,1,2,9,1,3,0,0,E2,2526
E2,26/12/2025,15:00,Barnsley,Mansfield,2,3,A,2,1,H,M Coy,13,7,5,4,6,1,0,4,0,0,E2,2526
E2,26/12/2025,15:00,Blackpool,Doncaster,1,0,H,1,0,H,M Corlett,11,10,6,3,5,4,3,3,0,0,E2,2526
E2,26/12/2025,15:00,Bolton,Rotherham,2,1,H,1,0,H,E Bell,28,13,12,5,10,0,1,2,0,0,E2,2526
E2,26/12/2025,15:00,Bradford,Wigan,2,1,H,1,0,H,S Stockbridge,14,5,5,1,7,2,2,1,0,2,E2,2526
E2,26/12/2025,15:00,Burton,Northampton,5,1,H,4,1,H,S Mulhall,15,13,8,2,5,7,3,2,0,0,E2,2526
E2,26/12/2025,15:00,Cardiff,Exeter,1,0,H,0,0,D,T Reeves,13,9,4,1,5,4,3,1,0,0,E2,2526
E2,26/12/2025,15:00,Huddersfield,Port Vale,5,0,H,3,0,H,M Woods,17,9,9,0,6,5,2,2,0,0,E2,2526
E2,26/12/2025,15:00,Luton,Wycombe,4,0,H,2,0,H,D Whitestone,16,3,6,1,6,1,0,2,0,0,E2,2526
E2,26/12/2025,15:00,Peterboro,Leyton Orient,1,0,H,0,0,D,A Byrne,14,6,5,1,8,6,2,3,0,0,E2,2526
E2,26/12/2025,15:00,Plymouth,Reading,1,4,A,0,3,A,J Durkin,8,19,2,7,5,7,3,3,1,0,E2,2526
E2,26/12/2025,15:00,Stockport,Lincoln,1,2,A,0,1,A,P Marsden,12,21,5,5,3,3,2,2,0,0,E2,2526
E2,29/12/2025,19:45,AFC Wimbledon,Exeter,0,1,A,0,1,A,J Miles,11,10,1,6,7,5,3,4,0,0,E2,2526
E2,29/12/2025,19:45,Barnsley,Lincoln,0,2,A,0,1,A,P Howard,14,8,2,3,5,2,4,2,0,0,E2,2526
E2,29/12/2025,19:45,Blackpool,Rotherham,4,0,H,2,0,H,O Yates,14,11,6,4,6,3,1,2,0,1,E2,2526
E2,29/12/2025,19:45,Bolton,Mansfield,0,1,A,0,1,A,P Wright,22,7,4,3,14,2,2,3,0,0,E2,2526
E2,29/12/2025,19:45,Bradford,Port Vale,1,0,H,0,0,D,S Oldham,15,7,2,1,11,3,3,3,0,0,E2,2526
E2,29/12/2025,19:45,Burton,Wigan,0,2,A,0,0,D,R Watkins,16,10,5,6,8,1,0,1,0,0,E2,2526
E2,29/12/2025,19:45,Cardiff,Stevenage,2,1,H,0,0,D,C Breakspear,22,5,4,1,6,4,1,2,0,0,E2,2526
E2,29/12/2025,19:45,Huddersfield,Northampton,2,0,H,1,0,H,W Finnie,16,8,5,2,8,3,0,3,0,0,E2,2526
E2,29/12/2025,19:45,Luton,Leyton Orient,3,0,H,3,0,H,N Hair,9,10,4,3,2,9,2,0,0,0,E2,2526
E2,29/12/2025,19:45,Peterboro,Reading,1,1,D,0,1,A,A Chilowicz,20,3,6,3,7,2,2,3,0,0,E2,2526
E2,29/12/2025,19:45,Plymouth,Wycombe,1,1,D,0,1,A,C Brook,16,13,5,1,10,6,2,2,0,0,E2,2526
E2,29/12/2025,19:45,Stockport,Doncaster,4,2,H,1,1,D,T Parsons,14,12,6,5,4,3,3,2,0,0,E2,2526
E2,01/01/2026,15:00,Doncaster,Bolton,1,1,D,0,0,D,M Coy,13,11,6,1,3,3,2,3,0,0,E2,2526
E2,01/01/2026,15:00,Exeter,Luton,1,0,H,0,0,D,M Russell,16,7,5,0,6,1,3,1,0,0,E2,2526
E2,01/01/2026,15:00,Leyton Orient,AFC Wimbledon,1,3,A,1,1,D,B Atkinson,5,10,2,5,3,6,2,1,0,0,E2,2526
E2,01/01/2026,15:00,Lincoln,Huddersfield,1,1,D,0,0,D,J O'Connor,17,6,4,3,4,3,3,2,0,0,E2,2526
E2,01/01/2026,15:00,Mansfield,Bradford,3,0,H,2,0,H,R Joyce,15,11,8,2,2,4,2,0,0,0,E2,2526
E2,01/01/2026,15:00,Northampton,Stockport,0,0,D,0,0,D,D Drysdale,11,5,5,1,5,5,1,3,0,0,E2,2526
E2,01/01/2026,15:00,Port Vale,Blackpool,5,1,H,0,1,A,E Duckworth,17,2,6,1,5,2,3,3,0,1,E2,2526
E2,01/01/2026,15:00,Reading,Burton,2,0,H,2,0,H,T Reeves,19,6,4,2,5,3,0,0,0,0,E2,2526
E2,01/01/2026,15:00,Rotherham,Peterboro,0,2,A,0,0,D,M Corlett,9,20,3,7,5,5,5,1,0,0,E2,2526
E2,01/01/2026,15:00,Stevenage,Plymouth,1,1,D,0,0,D,R Eley,10,9,3,2,6,5,2,1,0,0,E2,2526
E2,01/01/2026,15:00,Wigan,Barnsley,1,1,D,1,0,H,B Speedie,14,8,4,3,8,6,1,0,0,1,E2,2526
E2,01/01/2026,15:00,Wycombe,Cardiff,1,1,D,1,1,D,A Young,9,17,2,6,2,2,1,3,0,0,E2,2526
E2,04/01/2026,12:00,Bolton,Northampton,0,0,D,0,0,D,A Chilowicz,17,8,0,0,8,3,0,0,0,0,E2,2526
E2,04/01/2026,12:00,Lincoln,Peterboro,5,2,H,3,1,H,C Breakspear,17,13,8,3,6,7,2,3,0,0,E2,2526
E2,04/01/2026,15:00,Blackpool,Bradford,1,2,A,0,1,A,S Mather,7,8,3,3,6,6,0,2,0,0,E2,2526
E2,04/01/2026,15:00,Cardiff,Wigan,1,0,H,1,0,H,W Finnie,17,3,7,1,18,1,0,0,0,0,E2,2526
E2,04/01/2026,15:00,Huddersfield,Exeter,2,2,D,2,1,H,A Byrne,15,11,4,6,6,5,1,1,0,0,E2,2526
E2,04/01/2026,15:00,Plymouth,Burton,3,0,H,1,0,H,O Yates,20,8,5,2,9,4,2,2,0,0,E2,2526
E2,04/01/2026,15:00,Reading,Stockport,1,0,H,0,0,D,J Miles,12,15,3,2,1,5,1,0,0,0,E2,2526
E2,04/01/2026,15:00,Wycombe,AFC Wimbledon,2,0,H,1,0,H,T Parsons,13,7,7,0,4,2,2,2,0,0,E2,2526
E2,10/01/2026,12:30,Luton,Stevenage,2,1,H,0,0,D,S Mather,15,15,7,3,3,7,1,2,0,0,E2,2526
E2,10/01/2026,12:30,Stockport,Huddersfield,1,0,H,0,0,D,D Rock,15,7,5,3,8,2,3,1,0,0,E2,2526
E2,10/01/2026,15:00,Leyton Orient,Cardiff,1,1,D,1,1,D,S Oldham,17,11,5,4,4,3,1,1,0,0,E2,2526
E2,10/01/2026,15:00,Peterboro,Bolton,3,1,H,1,0,H,O Yates,16,15,7,2,5,5,2,0,0,0,E2,2526
E2,17/01/2026,12:30,Bradford,Cardiff,1,2,A,0,2,A,D Rock,12,10,1,5,2,2,3,2,0,0,E2,2526
E2,17/01/2026,12:30,Wigan,Bolton,0,1,A,0,0,D,S Martin,6,16,0,4,1,6,0,1,0,0,E2,2526
E2,17/01/2026,15:00,AFC Wimbledon,Doncaster,0,1,A,0,0,D,J Durkin,11,10,2,3,7,4,2,2,1,0,E2,2526
E2,17/01/2026,15:00,Barnsley,Blackpool,2,1,H,1,0,H,A Humphries,9,12,2,5,3,7,2,2,0,0,E2,2526
E2,17/01/2026,15:00,Burton,Huddersfield,3,1,H,1,1,D,S Mather,11,13,6,5,3,8,1,4,0,0,E2,2526
E2,17/01/2026,15:00,Exeter,Stevenage,3,0,H,0,0,D,M Woods,14,7,5,3,1,4,2,2,0,0,E2,2526
E2,17/01/2026,15:00,Leyton Orient,Reading,3,1,H,1,0,H,E Bell,15,7,5,1,6,1,3,3,0,0,E2,2526
E2,17/01/2026,15:00,Luton,Lincoln,2,2,D,2,2,D,S Oldham,18,11,5,3,8,7,1,5,0,0,E2,2526
E2,17/01/2026,15:00,Mansfield,Port Vale,3,0,H,0,0,D,A Byrne,10,3,4,1,3,2,2,0,0,0,E2,2526
E2,17/01/2026,15:00,Northampton,Wycombe,1,2,A,1,1,D,L Swabey,8,9,3,4,6,6,2,3,0,0,E2,2526
E2,17/01/2026,15:00,Peterboro,Plymouth,0,1,A,0,1,A,B Atkinson,8,22,2,3,8,10,5,4,1,0,E2,2526
E2,17/01/2026,15:00,Stockport,Rotherham,3,2,H,1,1,D,A Bannister,13,9,4,3,2,4,3,3,0,0,E2,2526
E2,20/01/2026,19:45,Stevenage,Bolton,0,0,D,0,0,D,S Parkinson,10,6,3,4,6,4,0,1,0,0,E2,2526
E2,22/01/2026,20:00,Lincoln,Burton,2,1,H,1,1,D,M Corlett,10,10,4,2,2,5,3,0,0,0,E2,2526
E2,24/01/2026,12:30,Cardiff,Stockport,1,1,D,1,1,D,P Howard,14,11,3,2,9,1,3,2,0,0,E2,2526
E2,24/01/2026,12:30,Huddersfield,Bradford,1,0,H,1,0,H,E Duckworth,14,5,6,2,3,2,2,1,1,0,E2,2526
E2,24/01/2026,12:30,Plymouth,Luton,1,0,H,1,0,H,E Bell,16,13,6,3,6,5,4,1,0,0,E2,2526
E2,24/01/2026,15:00,Blackpool,Northampton,2,0,H,1,0,H,P Wright,21,10,5,3,4,3,1,1,0,0,E2,2526
E2,24/01/2026,15:00,Bolton,Leyton Orient,2,1,H,0,0,D,S Stockbridge,13,10,5,1,4,1,3,1,0,0,E2,2526
E2,24/01/2026,15:00,Doncaster,Wigan,3,3,D,2,0,H,D Rock,28,8,9,7,13,6,3,2,0,0,E2,2526
E2,24/01/2026,15:00,Port Vale,Exeter,1,3,A,0,1,A,D Bourne,13,11,3,4,12,4,1,4,0,0,E2,2526
E2,24/01/2026,15:00,Reading,Barnsley,2,2,D,1,1,D,L Doughty,10,3,3,2,9,6,0,3,0,0,E2,2526
E2,24/01/2026,15:00,Rotherham,AFC Wimbledon,1,1,D,0,0,D,R Eley,16,7,6,1,8,4,2,2,0,0,E2,2526
E2,24/01/2026,15:00,Stevenage,Mansfield,1,1,D,0,0,D,B Atkinson,15,5,5,2,5,1,4,2,0,0,E2,2526
E2,24/01/2026,15:00,Wycombe,Peterboro,0,2,A,0,1,A,T Reeves,14,7,4,4,6,3,0,1,0,0,E2,2526
E2,27/01/2026,19:45,Blackpool,Stockport,1,2,A,0,2,A,B Speedie,6,22,1,9,2,10,1,1,0,0,E2,2526
E2,27/01/2026,19:45,Bolton,Burton,2,1,H,0,0,D,T Parsons,13,11,6,1,5,4,3,1,0,0,E2,2526
E2,27/01/2026,19:45,Cardiff,Barnsley,4,0,H,2,0,H,L Swabey,15,7,6,4,6,3,1,2,0,0,E2,2526
E2,27/01/2026,19:45,Huddersfield,Luton,1,0,H,0,0,D,M Corlett,9,12,1,1,6,9,1,2,1,0,E2,2526
E2,27/01/2026,19:45,Lincoln,Bradford,3,0,H,2,0,H,S Parkinson,18,2,8,1,5,1,1,1,0,0,E2,2526
E2,27/01/2026,19:45,Plymouth,Mansfield,1,1,D,1,1,D,W Finnie,17,10,7,3,6,2,2,2,0,0,E2,2526
E2,27/01/2026,19:45,Rotherham,Northampton,2,1,H,0,1,A,A Young,18,10,5,4,13,4,3,0,0,0,E2,2526
E2,27/01/2026,19:45,Stevenage,Peterboro,1,0,H,0,0,D,A Humphries,14,5,8,0,8,4,3,1,0,0,E2,2526
E2,27/01/2026,19:45,Wycombe,Wigan,2,0,H,1,0,H,P Howard,6,7,4,1,3,9,0,0,0,0,E2,2526
E2,27/01/2026,20:00,Doncaster,Leyton Orient,3,0,H,2,0,H,M Woods,20,6,7,0,3,3,2,3,0,0,E2,2526
E2,27/01/2026,20:00,Reading,Exeter,2,2,D,1,1,D,C Breakspear,9,10,5,2,5,3,4,2,0,0,E2,2526
E2,31/01/2026,12:30,AFC Wimbledon,Bolton,0,1,A,0,1,A,A Humphries,15,16,0,6,5,4,1,1,0,0,E2,2526
E2,31/01/2026,12:30,Bradford,Doncaster,1,0,H,0,0,D,C Hicks,9,9,4,4,8,3,2,1,0,0,E2,2526
E2,31/01/2026,14:00,Northampton,Reading,0,2,A,0,0,D,J O'Connor,14,10,5,6,9,3,2,3,0,0,E2,2526
E2,31/01/2026,15:00,Barnsley,Stevenage,3,1,H,2,1,H,S Stockbridge,12,11,6,1,3,7,3,2,0,0,E2,2526
E2,31/01/2026,15:00,Burton,Cardiff,2,2,D,1,0,H,M Coy,10,7,2,3,5,4,2,1,0,0,E2,2526
E2,31/01/2026,15:00,Exeter,Rotherham,0,4,A,0,1,A,P Howard,13,11,2,7,4,5,3,1,0,0,E2,2526
E2,31/01/2026,15:00,Leyton Orient,Port Vale,0,1,A,0,1,A,D Rock,11,7,2,3,5,6,2,2,0,0,E2,2526
E2,31/01/2026,15:00,Luton,Blackpool,1,0,H,0,0,D,M Woods,13,5,5,0,5,3,1,0,0,0,E2,2526
E2,31/01/2026,15:00,Mansfield,Wycombe,0,0,D,0,0,D,B Speedie,8,18,1,2,5,6,0,1,0,0,E2,2526
E2,31/01/2026,15:00,Peterboro,Huddersfield,2,3,A,0,1,A,L Swabey,9,16,3,6,7,4,5,3,0,0,E2,2526
E2,31/01/2026,15:00,Stockport,Plymouth,2,1,H,0,1,A,S Allison,6,13,2,4,6,6,0,4,0,0,E2,2526
E2,31/01/2026,15:00,Wigan,Lincoln,0,1,A,0,1,A,C Brook,10,8,4,3,6,1,1,1,0,0,E2,2526
E2,03/02/2026,19:00,Port Vale,AFC Wimbledon,0,1,A,0,0,D,J Oldham,10,10,2,1,10,1,3,2,0,0,E2,2526
E2,03/02/2026,19:45,Barnsley,Northampton,2,2,D,1,1,D,T Parsons,22,14,5,4,6,7,2,1,0,0,E2,2526
E2,03/02/2026,19:45,Burton,Doncaster,1,2,A,0,2,A,C Breakspear,20,13,4,6,20,7,1,2,0,0,E2,2526
E2,07/02/2026,12:31,Luton,Bradford,2,1,H,1,0,H,R Eley,17,10,7,3,5,5,2,2,0,0,E2,2526
E2,07/02/2026,12:31,Port Vale,Burton,2,2,D,2,1,H,W Finnie,14,13,5,6,5,6,2,3,0,0,E2,2526
E2,07/02/2026,15:01,AFC Wimbledon,Reading,3,2,H,1,1,D,D Baines,15,10,7,3,6,3,0,1,0,0,E2,2526
E2,07/02/2026,15:01,Bolton,Barnsley,3,2,H,3,0,H,S Oldham,23,10,8,6,11,1,3,2,0,0,E2,2526
E2,07/02/2026,15:01,Huddersfield,Blackpool,2,2,D,0,2,A,R Joyce,9,8,3,4,4,6,2,5,0,0,E2,2526
E2,07/02/2026,15:01,Mansfield,Exeter,0,0,D,0,0,D,S Mather,13,8,5,2,4,4,1,4,0,0,E2,2526
E2,07/02/2026,15:01,Northampton,Stevenage,3,1,H,2,1,H,O Yates,11,14,5,5,7,3,4,3,0,0,E2,2526
E2,07/02/2026,15:01,Peterboro,Wigan,6,1,H,3,1,H,S Parkinson,11,11,6,5,3,10,1,3,0,0,E2,2526
E2,07/02/2026,15:01,Plymouth,Lincoln,1,4,A,1,1,D,S Martin,11,12,4,4,5,8,2,4,0,0,E2,2526
E2,07/02/2026,15:01,Rotherham,Cardiff,0,3,A,0,1,A,S Stockbridge,10,15,1,6,5,5,3,3,0,1,E2,2526
E2,07/02/2026,15:01,Stockport,Leyton Orient,0,0,D,0,0,D,A Humphries,19,8,2,5,4,2,1,2,1,0,E2,2526
E2,07/02/2026,15:01,Wycombe,Doncaster,4,0,H,1,0,H,K Dowle,22,5,9,0,8,1,1,1,0,0,E2,2526
E2,10/02/2026,19:45,Mansfield,Peterboro,1,2,A,0,0,D,C Brook,26,7,10,3,19,0,2,2,0,0,E2,2526
E2,10/02/2026,19:45,Wigan,Reading,1,2,A,0,0,D,L Swabey,11,13,3,3,3,4,1,1,0,0,E2,2526
E2,14/02/2026,12:30,Reading,Wycombe,3,2,H,2,0,H,M Woods,7,24,4,10,1,8,3,2,0,0,E2,2526
E2,14/02/2026,12:30,Stevenage,Huddersfield,1,0,H,0,0,D,N Hair,8,5,3,0,3,4,3,3,0,0,E2,2526
E2,14/02/2026,15:00,Barnsley,AFC Wimbledon,3,3,D,2,2,D,C Breakspear,18,9,7,4,10,5,2,0,0,0,E2,2526
E2,14/02/2026,15:00,Blackpool,Plymouth,0,4,A,0,3,A,P Howard,5,22,2,11,4,6,1,3,1,0,E2,2526
E2,14/02/2026,15:00,Bradford,Peterboro,2,0,H,1,0,H,S Allison,29,4,10,2,10,5,3,3,0,0,E2,2526
E2,14/02/2026,15:00,Cardiff,Luton,3,1,H,3,1,H,O Yates,18,3,7,1,7,3,3,2,0,0,E2,2526
E2,14/02/2026,15:00,Exeter,Northampton,0,0,D,0,0,D,O Mackey,17,3,5,0,11,1,0,1,0,0,E2,2526
E2,14/02/2026,15:00,Lincoln,Bolton,1,1,D,1,0,H,W Finnie,22,8,10,3,4,3,2,5,0,0,E2,2526
E2,17/02/2026,19:45,Barnsley,Peterboro,2,1,H,1,1,D,Z Kennard-Kettle,11,17,3,7,3,5,2,1,0,0,E2,2526
E2,17/02/2026,19:45,Bradford,Stockport,1,0,H,0,0,D,R Joyce,8,11,2,2,4,2,3,2,0,0,E2,2526
E2,17/02/2026,19:45,Burton,Rotherham,1,0,H,1,0,H,A Byrne,11,13,3,4,10,3,1,2,0,0,E2,2526
E2,17/02/2026,19:45,Cardiff,AFC Wimbledon,4,1,H,1,1,D,S Mather,16,17,8,6,4,5,0,2,0,0,E2,2526
E2,17/02/2026,19:45,Doncaster,Huddersfield,1,0,H,1,0,H,S Stockbridge,6,12,2,0,0,5,4,1,0,0,E2,2526
E2,17/02/2026,19:45,Exeter,Wycombe,1,1,D,0,1,A,G Ward,20,7,5,3,8,4,0,2,0,0,E2,2526
E2,17/02/2026,19:45,Leyton Orient,Plymouth,1,3,A,1,1,D,A Chilowicz,12,16,4,9,6,6,4,2,0,0,E2,2526
E2,17/02/2026,19:45,Lincoln,Northampton,4,0,H,1,0,H,K Dowle,23,4,13,0,9,1,1,1,0,1,E2,2526
E2,17/02/2026,19:45,Stevenage,Port Vale,2,1,H,2,1,H,J Durkin,16,5,7,1,6,1,3,2,0,0,E2,2526
E2,17/02/2026,20:00,Blackpool,Mansfield,1,0,H,1,0,H,A Kitchen,6,11,3,2,4,1,5,0,0,0,E2,2526
E2,17/02/2026,20:00,Reading,Bolton,1,1,D,1,0,H,P Wright,6,16,2,5,4,6,4,1,0,0,E2,2526
E2,18/02/2026,19:45,Wigan,Luton,1,0,H,0,0,D,J O'Connor,7,13,5,2,7,4,4,2,0,0,E2,2526
E2,21/02/2026,12:30,Plymouth,Cardiff,5,2,H,3,2,H,D Drysdale,16,18,9,6,3,8,3,4,0,0,E2,2526
E2,21/02/2026,12:30,Rotherham,Doncaster,1,2,A,1,0,H,S Mather,9,10,2,3,2,3,3,3,0,0,E2,2526
E2,21/02/2026,12:30,Wycombe,Stevenage,3,1,H,1,0,H,M Russell,8,11,5,3,6,4,1,1,0,0,E2,2526
E2,21/02/2026,15:00,AFC Wimbledon,Bradford,3,1,H,2,0,H,R Martin,10,6,5,3,3,2,1,0,0,0,E2,2526
E2,21/02/2026,15:00,Bolton,Blackpool,2,2,D,0,0,D,R Eley,20,14,6,3,15,5,1,3,0,0,E2,2526
E2,21/02/2026,15:00,Huddersfield,Barnsley,2,1,H,0,1,A,P Wright,15,10,4,3,10,7,1,2,0,0,E2,2526
E2,21/02/2026,15:00,Luton,Burton,1,1,D,1,0,H,S Stockbridge,5,7,2,1,1,6,3,3,0,0,E2,2526
E2,21/02/2026,15:00,Mansfield,Lincoln,0,2,A,0,1,A,D Rock,11,13,1,4,2,4,2,3,0,0,E2,2526
E2,21/02/2026,15:00,Northampton,Leyton Orient,1,2,A,0,1,A,E Duckworth,15,9,3,6,7,4,1,2,0,0,E2,2526
E2,21/02/2026,15:00,Peterboro,Exeter,3,3,D,1,0,H,E Swallow,16,10,8,4,6,1,1,4,0,0,E2,2526
E2,21/02/2026,15:00,Port Vale,Reading,1,1,D,0,1,A,C Brook,13,10,6,2,9,3,0,2,0,0,E2,2526
E2,21/02/2026,15:00,Stockport,Wigan,4,2,H,2,2,D,M Corlett,22,8,9,4,6,1,1,1,0,2,E2,2526
E2,24/02/2026,19:45,Bradford,Rotherham,1,0,H,1,0,H,M Woods,14,7,3,0,6,7,1,1,0,0,E2,2526
E2,24/02/2026,19:45,Burton,Stockport,3,0,H,0,0,D,S Parkinson,9,6,6,3,1,3,1,4,0,0,E2,2526
E2,24/02/2026,19:45,Northampton,Port Vale,0,1,A,0,1,A,C Breakspear,7,7,0,2,6,0,1,0,0,0,E2,2526
E2,28/02/2026,12:30,Leyton Orient,Barnsley,1,3,A,1,1,D,C Brook,17,10,4,5,5,1,1,1,0,0,E2,2526
E2,28/02/2026,12:30,Northampton,Peterboro,1,1,D,1,0,H,D Rock,11,10,6,4,5,2,1,2,0,0,E2,2526
E2,28/02/2026,15:00,Doncaster,Cardiff,0,4,A,0,1,A,E Duckworth,15,14,1,4,3,9,2,0,0,0,E2,2526
E2,28/02/2026,15:00,Exeter,Bolton,1,5,A,0,1,A,C Hicks,10,22,4,10,4,3,2,1,0,0,E2,2526
E2,28/02/2026,15:00,Lincoln,Blackpool,4,0,H,1,0,H,T Parsons,13,9,7,3,7,6,1,4,0,0,E2,2526
E2,28/02/2026,15:00,Mansfield,AFC Wimbledon,2,2,D,2,1,H,S Stockbridge,14,16,6,4,7,6,2,1,0,0,E2,2526
E2,28/02/2026,15:00,Port Vale,Luton,1,1,D,1,1,D,L Swabey,12,12,5,5,6,6,3,3,0,0,E2,2526
E2,28/02/2026,15:00,Reading,Bradford,2,1,H,0,0,D,B Speedie,9,12,2,2,5,6,3,0,0,0,E2,2526
